2025-11-30 17:04:47,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件4 - 副本-1
2025-11-30 17:04:47,024 INFO  ExportHelperExtension.cs: 1136 - Found 67 in 4160零件4 - 副本-1
2025-11-30 17:04:47,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件4 - 副本-1
2025-11-30 17:04:47,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件2-1
2025-11-30 17:04:47,024 INFO  ExportHelperExtension.cs: 1136 - Found 43 in 4160零件2-1
2025-11-30 17:04:47,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件2-1
2025-11-30 17:04:47,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件3-1
2025-11-30 17:04:47,025 INFO  ExportHelperExtension.cs: 1136 - Found 56 in 4160零件3-1
2025-11-30 17:04:47,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件3-1
2025-11-30 17:04:47,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件1-1
2025-11-30 17:04:47,026 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 4160零件1-1
2025-11-30 17:04:47,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件1-1
2025-11-30 17:04:47,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160机械臂转urdf.SLDASM
2025-11-30 17:04:47,026 INFO  ExportHelperExtension.cs: 1136 - Found 41 in 4160机械臂转urdf.SLDASM
2025-11-30 17:04:47,027 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in 4160机械臂转urdf.SLDASM
2025-11-30 17:04:47,027 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-30 17:04:47,027 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-11-30 17:04:47,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件4 - 副本-1
2025-11-30 17:04:47,027 INFO  ExportHelperExtension.cs: 1136 - Found 67 in 4160零件4 - 副本-1
2025-11-30 17:04:47,028 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件4 - 副本-1
2025-11-30 17:04:47,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件2-1
2025-11-30 17:04:47,028 INFO  ExportHelperExtension.cs: 1136 - Found 43 in 4160零件2-1
2025-11-30 17:04:47,028 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件2-1
2025-11-30 17:04:47,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件3-1
2025-11-30 17:04:47,029 INFO  ExportHelperExtension.cs: 1136 - Found 56 in 4160零件3-1
2025-11-30 17:04:47,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件3-1
2025-11-30 17:04:47,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件1-1
2025-11-30 17:04:47,029 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 4160零件1-1
2025-11-30 17:04:47,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件1-1
2025-11-30 17:04:47,065 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-30 17:04:47,066 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-30 17:04:47,067 INFO  SwAddin.cs: 344 - Showing property manager
2025-11-30 17:04:57,253 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:05:12,052 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:05:25,424 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:06:01,483 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:06:24,871 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:06:36,793 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:06:44,087 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:07:02,819 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:07:06,479 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:07:20,403 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-11-30 17:07:22,280 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2025-11-30 17:07:22,287 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-11-30 17:07:22,287 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2025-11-30 17:07:22,436 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-11-30 17:07:22,437 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-30 17:07:22,437 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-30 17:07:22,437 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-30 17:07:22,455 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2025-11-30 17:07:23,392 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2025-11-30 17:07:23,398 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2025-11-30 17:07:23,398 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2025-11-30 17:07:23,399 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2025-11-30 17:07:23,399 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2025-11-30 17:07:23,548 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-11-30 17:07:23,550 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-30 17:07:23,550 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-30 17:07:23,550 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-30 17:07:23,554 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2025-11-30 17:07:23,554 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2025-11-30 17:07:24,558 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2025-11-30 17:07:24,571 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2025-11-30 17:07:24,571 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2025-11-30 17:07:24,571 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-30 17:07:24,572 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2025-11-30 17:07:24,572 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2025-11-30 17:07:24,732 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-11-30 17:07:24,732 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-30 17:07:24,732 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-30 17:07:24,733 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-30 17:07:24,733 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-11-30 17:07:24,733 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2025-11-30 17:07:24,733 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2025-11-30 17:07:25,751 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2025-11-30 17:07:25,909 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160机械臂转urdf.SLDASM
2025-11-30 17:07:25,917 INFO  ExportHelperExtension.cs: 1136 - Found 47 in 4160机械臂转urdf.SLDASM
2025-11-30 17:07:25,918 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in 4160机械臂转urdf.SLDASM
2025-11-30 17:07:25,918 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-30 17:07:25,918 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-11-30 17:07:25,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件4 - 副本-1
2025-11-30 17:07:25,919 INFO  ExportHelperExtension.cs: 1136 - Found 67 in 4160零件4 - 副本-1
2025-11-30 17:07:25,919 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件4 - 副本-1
2025-11-30 17:07:25,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件2-1
2025-11-30 17:07:25,920 INFO  ExportHelperExtension.cs: 1136 - Found 43 in 4160零件2-1
2025-11-30 17:07:25,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件2-1
2025-11-30 17:07:25,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件3-1
2025-11-30 17:07:25,945 INFO  ExportHelperExtension.cs: 1136 - Found 56 in 4160零件3-1
2025-11-30 17:07:25,945 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件3-1
2025-11-30 17:07:25,945 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4160零件1-1
2025-11-30 17:07:25,946 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 4160零件1-1
2025-11-30 17:07:25,946 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4160零件1-1
2025-11-30 17:07:25,946 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160机械臂转urdf.SLDASM
2025-11-30 17:07:25,947 INFO  ExportHelperExtension.cs: 1136 - Found 47 in 4160机械臂转urdf.SLDASM
2025-11-30 17:07:25,947 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in 4160机械臂转urdf.SLDASM
2025-11-30 17:07:25,947 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-30 17:07:25,947 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-11-30 17:07:25,947 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件4 - 副本-1
2025-11-30 17:07:25,948 INFO  ExportHelperExtension.cs: 1136 - Found 67 in 4160零件4 - 副本-1
2025-11-30 17:07:25,948 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件4 - 副本-1
2025-11-30 17:07:25,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件2-1
2025-11-30 17:07:25,948 INFO  ExportHelperExtension.cs: 1136 - Found 43 in 4160零件2-1
2025-11-30 17:07:25,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件2-1
2025-11-30 17:07:25,949 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件3-1
2025-11-30 17:07:25,949 INFO  ExportHelperExtension.cs: 1136 - Found 56 in 4160零件3-1
2025-11-30 17:07:25,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件3-1
2025-11-30 17:07:25,950 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4160零件1-1
2025-11-30 17:07:25,950 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 4160零件1-1
2025-11-30 17:07:25,950 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4160零件1-1
2025-11-30 17:07:25,990 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-30 17:14:14,586 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-11-30 17:14:14,594 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
